ID1	IND1	KSIC1	KSIC2	KSIC3	SCALE	TYPE	YYYY	A01_01	A01_01_01	A01_02	A01_03	A01_03_01	A01_04	A01_05	A01_06	A02_01	A02_02	A02_03	A02_04	A02_05	A02_06	A02_07	A02_08	A02_08_01	A02_08_02	A02_08_03	A02_08_04	A02_08_05	A02_08_06	A02_08_07	A02_08_08	A02_08_09	A02_08_10	A02_08_11	A02_08_12	A02_08_13	A02_08_14	A02_08_15	A02_08_16	A02_08_17	A02_08_18	A02_08_19	A02_08_20	A02_08_21	A02_09	A02_09_01	A02_09_02	A02_09_03	A02_09_04	A02_09_05	A02_09_06	A02_09_07	A02_09_08	A02_09_09	A02_09_10	A02_09_11	A02_09_12	A02_09_13	A02_09_14	A02_09_15	A02_09_16	A02_09_17	A02_09_18	A02_09_19	A02_09_20	B01_01	B01_01_01	B01_01_02	B01_02_01	B01_02_02	B01_02_03	B01_02_05	B01_02_06	B01_02_07	B01_03	B01_04	B01_05_01	B01_05_02	B01_05_03	B01_05_04	B01_05_05	B01_05_06	B01_05_07	B01_05_08	B01_06_01	B01_06_02	B01_06_03	B01_06_04	B01_06_05	B01_06_06	B01_06_07	B01_06_08	B01_07	B01_07_01	B01_07_02	B01_07_03	B01_07_04	B01_07_05	B01_07_07	B01_08_01	B01_08_02	B01_08_03	B01_08_04	B01_08_05	B01_08_06	B01_09_01	B01_09_02	B01_09_03	B01_09_04	B01_09_05	B01_09_06	B01_09_07	B01_09_08	B01_09_09	B01_09_12	B02_01_01	B02_01_02	B02_01_03	B02_01_04	B02_01_05	B02_01_06	B02_01_07	B02_01_08	B02_01_09	B02_01_10	B02_01_11	B02_01_12	B02_01_13	B02_01_14	B02_01_15	B02_01_16	B02_01_17	B02_01_18	B02_01_19	B02_01_20	B02_01_21	B02_01_22	B02_01_23	B02_01_24	B02_02_01	B02_02_02	B02_02_03	B02_02_04	B02_02_05	B02_03_01	B02_03_02	B02_03_03	B02_03_04	B02_03_05	B02_03_06	B02_04_01	B02_04_02	B02_04_03	B02_04_04	B02_04_05	B02_04_06	B02_04_07	B02_04_08	B02_04_09	B02_04_10	B02_04_11	B02_04_12	B02_05_01	B02_05_02	B02_06_01	B02_06_02	B02_06_03	B02_06_04	B02_06_05	B02_06_06	B02_06_07	B02_06_08	B02_06_09	B02_06_10	B02_06_11	B02_06_12	B02_06_13	B02_07_01	B02_07_02	B02_07_03	B02_07_04	B02_07_07	B02_07_08	B02_07_09	B02_07_12	B02_08_01	B02_08_02	B02_08_03	B02_08_04	B02_08_05	B02_08_06	B02_08_07	B02_08_08	B02_08_09	B02_08_10	B02_08_11	B02_08_12	B02_09_01	B02_09_02	B02_09_03	B02_09_04	B02_10_02	B02_10_03	B02_10_04	B02_10_07	B02_10_08	B02_10_09	B02_10_11	B02_10_12	C01_01	C01_01_01	C01_02	C01_02_01	C01_03	C01_03_01	C01_04	C01_05	C01_05_01	C01_05_02	C01_05_03	C01_05_04	C01_05_05	C01_05_06	C01_06_01	C01_06_02	C01_06_03	C01_06_04	C01_06_05	C01_06_06	C01_06_07	C01_06_08	C01_06_09	C01_06_10	C01_06_11	C01_06_12	C01_06_13	C01_06_14	C01_06_15	C01_06_16	C01_06_17	C01_06_18	C01_06_19	C01_06_20	C01_06_21	C01_08_01	C01_08_02	C01_08_03	C01_08_04	C01_08_05	C01_08_06	C01_08_07	C01_09_01	C01_09_02	C01_09_03	C01_09_04	C01_09_05	C01_09_06	C01_09_07	C01_09_08	C01_09_09	C01_09_10	C01_09_11	C01_09_12	C01_09_13	C01_09_14	C01_09_15	C01_09_16	C01_09_17	C01_09_18	C01_10_01	C01_10_02	C01_10_03	C01_10_04	C01_10_05	C01_10_06	C01_10_07	C01_10_08	C01_10_09	C01_10_10	C01_10_11	C01_10_12	C01_10_13	C01_10_14	C02_01_01	C02_01_02	C02_01_05	C02_01_06	C02_01_07	C02_01_08	C02_02_01	C02_02_02	C02_02_03	C02_02_04	C02_02_05	C02_02_06	C02_02_07	C02_02_08	C02_02_09	C02_03_01	C02_03_02	C02_03_03	C02_03_04	C02_03_05	C02_04_01	C02_04_02	C02_04_03	C02_04_04	C02_04_05	C02_04_06	C02_04_07	C02_04_08	C02_04_09	C02_04_10	C04_01_01	C04_01_02	C04_01_03	C04_01_04	C04_01_05	C04_01_06	C04_01_07	C04_01_08	C04_02_02	C04_02_03	C04_02_08	C04_02_09	C04_02_11	C04_02_12	C04_02_19	C04_02_20	C04_02_22	C04_02_23	C04_03_01	C04_03_02	C04_03_03	C04_03_05	C04_03_06	C04_04_01	C04_04_03	C04_04_04	C04_04_06	C04_04_07	D01_01	D01_02	D01_03	D01_04_01	D01_04_02	D01_04_03	D01_04_04	D01_04_05	D01_04_06	D01_05	D01_05_01	D01_05_02	D01_06	D01_06_01	D01_07	D01_07_01	D01_07_02	D01_07_03	D01_07_04	D01_07_05	D01_07_06	D01_07_07	D01_07_08	D01_07_09	D01_08	D01_08_01	D01_09	D01_09_01	D01_09_02	D01_09_03	D01_09_04	D01_10	D02_01_01	D02_01_02	D02_02	D02_02_01	D02_02_02	D02_02_03	D02_02_04	D02_02_05	D02_02_06	D02_03_01	D02_03_02	D02_03_03	D02_04	D02_05	D02_06_01	D02_06_02	D02_06_03	D02_06_04	D02_06_06	D02_06_07	D02_07	D02_07_01	D02_08	D02_08_01	D03_01_01	D03_01_03	D03_01_05	D03_01_07	D03_01_09	D03_01_11	D03_01_13	D03_01_14	D03_02	D03_03_01	D03_03_02	D03_03_03	D03_03_04	D03_04	D03_05	D03_06_01	D03_06_02	D03_06_03	D03_06_04	D03_06_05	D03_06_06	D03_06_07	D03_06_08	D04_01_01	D04_01_02	D04_01_03	D04_01_04	D04_02	D04_03_01	D04_03_02	D04_03_03	D04_03_04	D04_03_05	D04_03_06	D04_04_01	D04_04_02	D04_04_03	D04_04_04	D04_04_05	D04_04_06	D04_04_07	D04_04_08	D04_04_09	D04_04_10	D04_04_11	D04_04_12	D04_04_13	D04_04_14	D04_05_01	D04_05_02	D04_05_03	D04_05_04	D04_05_05	D04_05_06	D04_06	D04_06_01	D04_06_02	D04_06_03	D04_07_01	D04_07_02	D04_07_03	D04_08_01	D04_08_02	D04_08_03	D04_08_04	D04_08_05	D04_08_06	D05_01	D05_02	D05_03	D05_02_01	D05_03_01	D05_03_02	D05_03_03	D05_03_04	D05_03_05	D05_03_07	D05_03_08	D05_03_09	D05_03_10	D05_03_11	D05_03_12	D05_03_13	D05_03_14	D05_03_15	D05_03_16	D05_03_17	D05_03_18	D05_03_19	D05_03_20	D05_03_21	D05_03_22	D05_03_23	D05_03_24	D05_03_25	D05_03_26	D05_03_27	D05_03_28	D05_03_29	D05_03_30	D05_03_31	D05_03_32	D05_03_33	D05_03_34	D05_03_35	D05_03_36	D05_03_37	D05_03_38	D05_03_39	D05_03_40	D05_03_41	D05_03_42	D05_04	D06_02	D06_02_01	D06_02_02	D06_02_03	D06_02_04	D06_02_05	D06_02_06	D06_02_07	D07_01	D07_02	D07_02_01	D07_03_01	D07_03_02	D07_03_03	D07_03_10	D07_04
855	1	C	21	212	2	1	2013	1897		1	1	1	2	2	1	3	2	2	4	3	3	3	2																						1	2					2					1	0	0	1	0	2					2	500	100.0	9	5	4	3	11	2	5	1	3	1	1	3	1				1	1	1	8	1				2							1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	800	550	250	0	100	80	20	0	80	60	20	0													800	150	400	200	50	800	150	30	550	60	10	20	30	50	15	18	16	22	10	15	6	4	1	150	150	70	70	0	60	60	0	10	10	0	60	60	10	10	60	800	60	60	28.0	10	10	28	40	1	3	2	2	2	10	0	0	0	0	0	2		2		5	45	20	0	13	2	70	15	2	1	2		1	90	3	4							1	60	120.0	1	60	20.0	1	200	10.0	2			2			2			2			1	1	0	0	0	1	1	1	2	2		2		2		2		2		2		2		1	1	2		1	2	1	1	2		2		2		2		200.0	10.00	44000.00	150.0	0.0	150.0	1	50	15	2			2			2	2	2	2	2	5	5	5	2	5	2	3	2	2	5	3	3	3	3	3				2		2		2				2		0	0	0			2	2	2	2	2	1	5		2	1	1	6.0	8.0	18.0	1	1	4	2		2										1	3.0	1	5	10	0	0	1	4	6	2							9.0	11.0	8.0	2	2.0	0	0	0	1	2	6	2		1	1	2	1	2	1	2	2	2	4	2					5	1	1	1	1	0	0	0	0	0	1	1	2	2	8	1	2	2	2	2	2	675.00	650.00	600	650	75.00	0.00	75.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00	30	53.0	71.0	3	3	3	7000	3	3	3	2	115	115	1	2	2		2		1	2	2																																											2	2								4	1	1	130	95.0	1	3	3
855	1	C	21	212	2	1	2015	1897		1	1	1	2	3	1	3	3	3	4	2	3	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1																					3	800	60.0	9	2	3	4	11	1	3	1	3	1	1	3	1				3	1	1	1	1				2							0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	724	543	181	0	83	47	36	0	25	24	1	0													724	219	324	138	43	724	138	39	453	79	15	73	147	165	28	46	12	12	18	26	5	7	2	57	42	15	15	0	12	12	0	3	3	0	10	10	5	5	10	272	10	10	28.0	5	5	21	5	2	3	0	0	0	0	0	0	0	0	0	2		1	3	0	7	0	0	16	0	7	16	2	1	2		2		3	4							1	600	90.0	1	10	17.0	2			2			2			2			2										2		2		2		2		2		2		2		2		2		1	2	2		1	2	2		2		2		2		339.3	24.70	52200.00	107.0	0.0	107.0	1	5	20	1	10	15.0	1	5.0	20	2	2	2	2	1	5	5	5	2	5	5	3	2	1	4	2	3	3	3	4				2		2		2				2							1	1	1	8	1	1	5		2	1	1	9.0	9.0	20.0	1	1	2	1	1											1	10.0	1	4	4	0	0	1	6	6	2							9.0	9.0	7.0	2	4.0	0	1	0	0	2	6	2		2		2	1	1	2	2	2	2	3	2					5	1														1	2	2	2	2	2	667.00	650.00	600	650	67.00	0.00									38	52.0	71.0	3	3	2	7500	2	2	2	2	112	112	1	3	2		2		1	1	2	20.0																																										2	2								3	1	1	132	57.0	1	3	4
855	1	C	21	212	2	1	2017	1897		1	1	1	2	2	1	3	2	2	3	3	3	3	1																						1																					1	600		9	7	5	11	4	1	3	1	3	1	1	2	1				3	3	1	3	1				2							0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	730	495	233	2	83	57	26	0	73	48	25	0													728	137	329	215	47	728	187	52	395	82	12	116	152	98	65	25	16	1	52	36	15	4	1	150	172	41	41	0	21	21	0	20	20	0	24	24	17	17	17	41	26	22		19	19																		1	14	4	1	16	0	19	17	2	1	1	3	1	15	3	4							1	4000	55.0	1	150	45.0	1	800	10.0	2			2			2			2										1	1	2		2		2		2		2		2		2		1	2	1	2	1	1	1	1	1	1	2		2		2		312.0	36.00	48000.00	121.0	27.0	94.0	1	5	20	1	5	30.0	1	5.0	60	2	2	2	2	1	5	3	4	2	5	4	4	2	2	1	1	2	2	2	2				1	1	2		2				2							2	2	2	2	2	1	5		3	1	1	6.0	13.0	18.0	1	1	3	1	1												1.0	1	5	9	0	0	1	5	6	2							8.0	9.0	7.0	2		0	0	0	0							2	1	2	2	2	2	2		2					5	1														1	2	2	2	2	2	675.00	675.00	600	650	75.00	25.00									40	54.0	71.0	3	2	1	5000	1	1	1	2	200	250	1	3	2		2		1	1	2	30.0																																										2	2								3	1	1	125	90.0	1	3	4
856	1	C	21	212	2	2	2009	1943		4	2		2	4	1	4	3	3	3	3	2	1	2																						1	1	0	0	1	0	2					1	0	0	1	0	2					3	300	80.0	7	3	13	3	9	11	3	1	1	3	3	1	1				1	1	1	8	8				1	0	1	0	0	0	10.0	1	0	0	0	0	-9	0	1	0	0	0	1	0	1	0	-9	313	241	69	3	13	10	3	0	6	6	0	0													310	106	156	48	0	310	71	67	160	10	2	28	22	15	10	3	3	19	2	1	0	0	0	10	6	96	96	0	85	85	0	11	11	0	76	76	20	20	68	-9	-9	68	15.0	28	28	10	37	7	4	2	6	1	11	0	0	0	0	0	2		2		13	37	2	0	9	0	52	9	2	2	2		2		3	4							2			1	47	39.0	1	81	18.0	1	76	8.00	2			2			2			0	1	1	1	1	1	1	2		2		1	2	2		2		2		2		2		2		1	3	1	2	1	3	2		2		2		2		47.0	21.00	11108.00	278.0	0.0	278.0	1	30	240	1	3	21.0	2			4	3	3	3	2	1	1	1	2	4	4	3	2	1	1	2	3	3	3	3				2		2		2				2		0	0	1	6	900	4	8	8	4	8	2		1	-9	-9	-9	-9.0	-9.0	-9.0	1	1	3	2		2										2		1	19	13	2	3	1	7	6	2							9.0	6.0	9.0	1	16.0	0	0	1	0	2	6	2		2		2	2	2	1	2	2								3	2	1	1	1	1	1	0	0	-9	1	2	2	2		2	2	2	1	2	2	800.00	800.00	600	600	200.00	200.00	0.0	0.0	0.0	0.0	0.0	0.0	200.00	200.00	27	42.0	53.0	4	3	2	740	3	3	4	2	100	100	2		2		2		1	2	2																																											2	2								5	1	4					4
856	1	C	21	212	2	2	2011	1943		4	2		2	4	1	4	2	2	3	3	1	3	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	2					1	0	0	1	0	2					3	10000	10.0	7	2	3	4	3	11	5	1	1	3	3	1	1				1	1	2	1	1				1	0	1	0	0	0	5.0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	340	270	70	0	25	20	5	0	6	6	0	0													340	80	180	70	10	340	60	36	230	11	3	30	14	13	15	5	11	63	2	1	0	0	0	42	34	102	102	0	74	74	0	28	28	0	89	89	13	13	88	176	88	88	15.0	14	14	15	46	4	4	2	4	0	28	0	0	0	0	0	2		2		4	6	0	6	12	0	10	18	1		1	2	2		3	4							1	96	40.0	1	14	7.0	1	42	4.0	1	16	1.60	2			2			2			0	1	1	1	0	1	0	2		2		1	2	2		2		1	2	2		1	2	2		1	3	2		1	4	2		1	4	1	4	2		58.0	17.00	12100.00	53.0	0.0	53.0	1	3	10	1	2	6.0	1	5.0	30	4	4	3	4	2	2	2	2	2	4	4	3	2	2	2	3	3	3	3	3				2		2		2				2		1	0	1	1	1400	4	8	8	8	8	1	5		3	1	0	4.0	10.0	-8.0	1	1	4	2		2										2		1	0	0	2	0	1	5	6	2							3.0	3.0	3.0	1	0.0	0	0	1	0	6	7	2		2		2	1	2	1	1	2	4	2	2					4	2	1	0	0	0	0	0	0	0	1	2	2	2		1	2	2	1	2	2	800.00	800.00	600	600	200.00	200.00	0.0	0.0	0.0	0.0	0.0	0.0	200.00	200.00	-9	-9.0	-9.0	4	3	3	-9	3	3	3	2	-9	-9	2		2		2		1	2	1		1	0	0	0	0	3																																				2	2								5	1	4					1
856	1	C	21	212	2	2	2013	1943		4	2		2	4	1	4	2	2	3	3	1	3	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	2					1	0	0	1	0	2					3	5000	70.0	7	2	3	4	3	11	5	1	1	3	3	1	1				1	1	2	1	1				1	0	1	0	0	0	5.0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	320	249	71	0	28	21	7	0	31	22	9	0													320	75	170	65	10	320	56	35	217	10	2	28	13	13	14	5	10	59	2	1	0	0	0	38	32	43	43	0	31	31	0	12	12	0	37	37	6	6	37	75	37	37	15.0	6	6	15	19	2	2	1	2	0	11	0	0	0	0	0	2		2		8	10	0	11	22	0	18	33	1		1	2	2		3	4							1	150	30.0	1	74	25.0	1	16	30.0	1	16	30.00	1	18	3.0	2			2			0	1	1	1	0	1	0	2		2		1	2	2		2		1	2	2		1	2	2		1	3	2		1	4	2		1	4	1	4	2		78.0	23.00	12077.00	900.0	0.0	900.0	1	3	10	1	2	6.0	1	5.0	30	4	4	3	4	2	2	2	3	3	4	4	3	2	2	2	3	3	3	3	3				2		2		2				2		1	0	1	1	100	4	8	8	8	8	1	5		3	1	0	6.0	12.0		1	1	4	1	2	2										2		2					1	5	6	2							3.0	3.0	3.0	1	0.0	0	0	1	0	6	7	2		2		2	1	2	1	1	2	4	2	2					4	2	1	0	0	0	0	0	0	0	1	2	2	2		1	2	2	1	2	2	800.00	800.00	600	600	200.00	200.00	0.0	0.0	0.0	0.0	0.0	0.0	200.00	200.00	-9	-9.0	-9.0	4	3	3	2046	3	3	3	2	200	200	2		2		2		1	2	1		1	0	0	0	0	3																																				2	2								5	1	4					1
856	1	C	21	212	2	2	2015	1943		1	2		2	3	1	4	3	3	3	4	2	3	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1																					3	15000	70.0	7	9	5	3	4	9	5	1	3	3	3	1	1				1	8	1	8	8				2							1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	342	261	81	0	17	13	4	0	41	18	23	0													342	95	142	82	23	342	72	28	214	25	3	62	43	36	35	34	15	44	2	4	0	0	0	69	9	94	94	0	61	61	0	33	33	0	68	68	26	26	68	340	68	68	30.0	26	26	30	49	7	1	2	0	2	6	1	0	0	0	0	2		2		18	44	0	13	4	0	62	17	1		1	3	2		3	4							1	513	41.0	1	68	129.0	1	513	253.0	2			2			2			2										2		2		1	2	2		2		2		2		2		2		1	4	2		1	3	2		1	3	2		2		68.0	39.00	11788.00	423.0	0.0	423.0	1	15	125	1	10	43.0	1	5.0	50	3	2	1	1	1	1	2	2	1	3	2	2	2	2	1	3	3	3	3	3				2		2		2				2							8	8	8	8	8	1	5		0	2	1		9.0	10.0	1	1	4	1	1											2		2					1	6	8	2							9.0	8.0	7.0	1	5.0	1	0	0	0	2	6	2		2		2	1	2	1	2	2	2	4	3					3	2														1	2	2	2	2	2	200.00	200.00	0	0	200.00	200.00									30	44.0	50.0	3	3	3	2281	3	3	3	2	200	200	2		2		2		1	1	1	16.0	1	0	0	0	0	1																																				1	2								5	1	4					1
856	1	C	21	212	2	2	2017	1943		1	2		2	3	1	4	3	3	3	2	2	3	1																						1																					1	-9		7	9	5	3	4	9	3	1	3	3	3	1	1				1	8	1	8	8				2							1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	366	280	86	0	30	24	6	0	46	24	22	0													366	94	154	92	26	366	78	30	236	19	3	52	38	49	46	46	17	35	10	6	0	0	0	75	10	39	39	0	29	29	0	10	10	0	18	18	21	21	24	72	24	24		15	15																		2	22	0	8	2	0	24	10	1		1	3	2		3	4							1	620	130.0	1	75	415.0	1	620	817.0	2			2			2			2										2		2		1	2	2		2		2		2		2		2		1	4	2		1	3	2		1	3	2		2		159.0	-9.00	24529.00	1362.0	0.0	1362.0	1	10	-9	1	5	-9.0	1	5.0	-9	3	2	2	2	1	1	2	2	1	3	2	2	2	2	1	3	3	3	3	3				2		2		2				2							8	8	8	8	8	1	5		1	1	0	7.0	15.0		1	1	4	1	1													1	10	7	0	0	1	6	8	2							9.0	8.0	7.0	1		1	0	0	0	2	6	2		2		2	1	2	1	2	2	2	4	3					3	2														1	2	2	2	2	2	200.00	200.00	0	0	200.00	200.00									34	48.0	55.0	3	3	3	2546	3	3	3	2	300	300	2		2		2		1	1	1	16.0	1	0	0	0	0	1																																				1	2								5	1	4					1
858	1	C	24	241	2	3	2009	1977		3	2		4	3	5	4	1	2	2	2	2	2	2																						1	1	0	0	1	0	2					2					2					1	1000	0.0	2	1	3	3	11	4	3	2	2	2	1	2	1				8	8	8	8	8				2							1	0	0	0	0	-9	0	1	1	0	1	0	0	1	0	-9	309	296	9	4	0	0	0	0	20	20	0	0													305	15	114	126	50	305	178	50	72	5	0	8	11	23	8	2	4	8	1	0	0	0	0	33	140	8	8	0	8	8	0	0	0	0	5	5	3	3	0	0	0	0	-8.0	8	8	60	0	0	0	0	0	0	0	0	0	0	0	0	2		2		0	0	0	0	0	2	0	2	2	2	2		2		3	4							1	800	12.0	2			2			1	70	6.00	2			1	20	20.0	2			0	0	1	1	0	1	1	2		2		2		2		2		2		2		1	3	2		1	3	1	3	1	3	2		1	3	1	3	2		62.0	8.00	18226.00	70.0	50.0	20.0	2			1	14	100.0	1	7.0	50	2	2	2	3	3	2	2	2	3	3	3	2	2	2	2	-8	4	4	4	3				1	1	2		2				2		0	0	0			1	8	8	8	8	1	2		4	2	0	4.0	6.0	-8.0	1	1	3	1	1	1	1	1	1	1	1	0	0	0	0	2		1	0	4	9	1	1	5	5	2							9.0	11.0	5.0	2	0.0	0	0	0	1	4		1	1	1	1	2	2	2	2	2	2								5	1	1	1	0	0	0	0	0	-9	1	1	2	2	3	2	2	2	1	2	2	1100.00	1100.00	700	700	400.00	400.00	0.0	0.0	0.0	0.0	0.0	0.0	400.00	400.00	29	50.0	65.0	3	3	3	2165	3	3	3	2	100	100	1	3	2		2		1	2	2																																											2	2								4	1	1	232	100.0	1	2	2
858	1	C	24	241	1	3	2011	1977		3	2		2	3	5	4	1	2	2	2	2	2	2																						1	1	0	0	1	0	2					2					2					3	1000	25.0	2	1	3	3	11	4	3	2	-8	2	1	2	1				-8	8	8	8	8				2							1	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	293	282	10	1	0	0	0	0	19	19	0	0													292	13	121	115	43	292	167	49	71	5	0	12	11	15	14	1	4	8	2	0	0	0	0	34	135	8	8	0	8	8	0	0	0	0	8	8	0	0	6	-9	6	6	45.0	2	2	45	6	0	0	0	0	0	0	0	0	0	0	0	2		2		0	1	2	0	3	5	3	8	2	2	2		2		3	1	2						1	1200	40.0	1	200	10.0	2			1	200	8.00	2			1	20	25.0	2			0	0	1	1	1	1	1	2		2		2		2		2		2		2		1	3	2		1	3	1	3	1	3	2		1	3	1	3	2		63.0	12.00	14700.00	75.0	30.0	45.0	1	30	200	1	14	100.0	-8			3	3	3	3	3	2	2	2	3	3	3	2	2	2	2	-8	4	4	4	3				1	1	2		2				2		0	0	0			2	8	8	8	8	1	2		4	2	0	4.0	6.0	-8.0	1	1	3	1	1	1	1	1	1	1	1	0	0	0	0	2		1	2	0	1	0	1	5	5	2							9.0	11.0	5.0	2	0.0	0	0	0	1	4		1	1	1	1	2	2	2	2	2	2								5	1	1	1	0	0	0	0	0	0	1	1	2	2	3	2	2	2	1	2	2	930.00	930.00	730	730	200.00	200.00	0.0	0.0	0.0	0.0	0.0	0.0	200.00	200.00	37	60.0	79.0	3	3	3	2165	3	3	3	2	100	100	1	3	2		2		1	2	2																																											2	2								4	1	1	225	100.0	1	2	2
858	1	C	24	241	1	3	2013	1977		2	2		5	3	5	2	1	1	2	2	3	2	2																						1	1	0	1	0	0	2					2					2					2	0	100.0	7	12	2	11	3		1	2	-8	2	2	2	2				-8	8	8	8	8				2							1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	288	280	8	0	0	0	0	0	15	15	0	0													288	27	97	129	35	288	180	58	46	4	0	10	5	17	15	1	4	-9	-9	-9	-9	-9	-9	32	130	5	5	0	5	5	0	0	0	0	5	5	0	0	0	0	0	0	0.0	5	5	30	0	0	0	0	0	0	0	0	0	0	0	0	2		2		0	0	1	0	0	2	1	2	2	1	2		2		3	1	1	1	0	1	0	0	1	1300	0.0	2			2			2			2			1	16	16.0	2			0	0	0	0	0	0	1	2		1	3	2		2		2		2		2		2		1	3	1	2	1	3	2		2		1	3	1	3	2		106.0	7.00	16306.00	28.0	0.0	28.0	-8			1	2	0.0	-8			3	3	1	2	2	4	4	2	4	3	4	3	2	2	3	-8	3	3	3	3				2		2		2				2		0	0	0			8	8	8	8	8	2		2	2	1	0	5.0	15.0		1	1	1	2		2										2		2					1	3	4	2							8.0	10.0	-8.0	1	0.0	0	0	0	0							2	2	2	1	1	2	4	5						5	2	1	1	0	0	0	0	0	0	1	1	2	2	7	2	2	2	2	1	2	0.00	730.00	0	730	0.00	0.00	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00	34	65.0	92.0	3	3	3	2454	3	3	3	2	-8	-8	2		2		2		1	1	1	24.0	1	0	0	0	0	4																																				2	1	1	0	0	0	0	1	0	3	1	1	222	100.0	1	1	1
858	1	C	24	241	1	3	2015	1977		2	2		1	2	5	1	1	1	1	1	3	2	2																						1																					2	1000	100.0	2	3	6	4	9	11	1	2	-8	2	2	2	1				-8	8	8	8	8				2							1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	289	280	8	1	0	0	0	0	20	20	0	0													288	18	83	132	55	288	182	58	45	3	0	8	10	8	19	4	3	4	4	0	0	0	0	34	179	8	7	1	6	6	0	2	1	1	8	7	0	0	1	20	1	1	30.0	6	6	30	0	0	0	0	0	0	1	0	0	0	0	0	2		2		1	0	1	0	4	1	2	5	1		2		1	50	3	1	1	1	0	0	0	0	1	289	13.0	2			2			2			2			1	-9	4.0	2										2		2		2		2		2		2		2		2		2		2		1	2	1	2	2		2		2		2		-9.0	8.00	25000.00	17.0	0.0	17.0	2			2			-8			3	3	3	3	3	4	3	4	4	3	5	2	2	1	4	-8	3	3	3	3				2		2		2		2		2							2	8	8	8	8	1	5		2	2	0	12.0	17.0		2	2	2	1	1											2		1	2	0	6	9	1	5	4	2							9.0	10.0	-9.0	1	0.0	0	0	0	0							2	2	2	1	1	2	4	5						4	2														2	2	2	1	2	1	-9.00	-9.00	-9	-9	-9.00	-9.00									40	65.0	85.0	4	4	4	3346	3	3	3	2	-9	-9	2		2		2		1	1	2	20.0																																										2	2								3	1	2	226	99.0	-9	2	3
858	1	C	24	241	1	3	2017	1977		2	2		1	3	5	2	1	1	3	3	3	2	2																						1																					1	1000		2	14	8	3	11		2	2	-8	1	2	1	1				-8	8	8	8	8				2							1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	294	283	9	2	-8	-8	-8	-8	22	22	0	0													292	29	61	128	74	292	188	58	44	2	0	14	7	14	19	1	5	4	4	1	0	0	0	39	183	15	13	2	11	10	1	4	3	1	12	11	3	2	10	300	10	10		3	3																		1	1	5	0	0	0	7	0	2	1	2		2		3	1	1	0	1	0	0	0	1	1160	0.0	2			1	29	0.0	2			2			2			1	72	15.0								2		2		2		2		2		2		2		2		2		2		1	3	1	3	2		2		2		2		9.0	7.00	22028.00	15.0	0.0	15.0	2			2			2			3	3	2	3	3	4	4	2	4	3	4	2	1	1	3	-8	3	3	3	3				2		2		2				2							2	2	2	2	2	1	5		2	1	0	8.0	15.0		1	2	1	1	1													1	2	1	0	0	1	3	4	1	0	0	1	0	0	0	9.0	9.0	-8.0	1		0	0	1	0	2	6	2		1	1	2	2	2	1	1	2	4	5						5	2														2	2	2	1	2	2	850.00	850.00	730	730	120.00	120.00									45	73.0	75.0	4	4	4	2000	4	4	4	2	120	120	2		2		2		1	1	1	14.0	1	0	0	0	0	1																																				2	2								4	1	1	219	98.0	1	2	3
